247.603, 129.598, 8.337, 13.500 False
247.186, 129.583, 8.337, 13.550 False
246.770, 129.569, 8.337, 13.600 False
246.353, 129.554, 8.337, 13.650 False
245.937, 129.540, 8.337, 13.700 False
245.520, 129.526, 8.337, 13.750 False
245.103, 129.512, 8.336, 13.800 False
244.687, 129.499, 8.336, 13.850 False
244.270, 129.485, 8.336, 13.900 False
243.854, 129.472, 8.336, 13.950 False
243.437, 129.459, 8.336, 14.000 False
243.020, 129.448, 8.336, 14.050 False
242.604, 129.436, 8.336, 14.100 False
242.187, 129.424, 8.336, 14.150 False
241.771, 129.413, 8.336, 14.200 False
241.354, 129.403, 8.335, 14.250 False
240.937, 129.393, 8.335, 14.300 False
240.521, 129.383, 8.335, 14.350 False
240.104, 129.373, 8.335, 14.400 False
239.687, 129.363, 8.335, 14.450 False
239.271, 129.354, 8.335, 14.500 False
238.854, 129.345, 8.335, 14.550 False
238.437, 129.336, 8.335, 14.600 False
238.021, 129.327, 8.335, 14.650 False
237.604, 129.319, 8.335, 14.700 False
237.187, 129.311, 8.335, 14.750 False
236.771, 129.303, 8.335, 14.800 False
236.354, 129.295, 8.335, 14.850 False
235.937, 129.288, 8.335, 14.900 False
235.521, 129.281, 8.334, 14.950 False
235.104, 129.274, 8.334, 15.000 False
234.687, 129.267, 8.334, 15.050 False
234.271, 129.260, 8.334, 15.100 False
233.854, 129.254, 8.334, 15.150 False
233.437, 129.248, 8.334, 15.200 False
233.021, 129.243, 8.334, 15.250 False
232.604, 129.237, 8.334, 15.300 False
232.187, 129.232, 8.334, 15.350 False
231.771, 129.228, 8.334, 15.400 False
231.354, 129.224, 8.334, 15.450 False
230.937, 129.219, 8.334, 15.500 False
230.521, 129.216, 8.334, 15.550 False
230.104, 129.212, 8.334, 15.600 False
229.687, 129.209, 8.334, 15.650 False
229.271, 129.205, 8.334, 15.700 False
228.854, 129.202, 8.334, 15.750 False
228.437, 129.200, 8.334, 15.800 False
228.021, 129.197, 8.334, 15.850 False
227.604, 129.194, 8.334, 15.900 False
227.187, 129.192, 8.334, 15.950 False
226.771, 129.190, 8.334, 16.000 False
226.354, 129.189, 8.334, 16.050 False
225.937, 129.187, 8.334, 16.100 False
225.521, 129.186, 8.334, 16.150 False
225.104, 129.184, 8.334, 16.200 False
224.687, 129.183, 8.334, 16.250 False
224.271, 129.182, 8.334, 16.300 False
223.854, 129.182, 8.333, 16.350 False
223.437, 129.181, 8.333, 16.400 False
223.021, 129.181, 8.333, 16.450 False
222.604, 129.181, 8.333, 16.500 False
222.187, 129.181, 8.333, 16.550 False
221.771, 129.181, 8.333, 16.600 False
221.354, 129.182, 8.333, 16.650 False
220.937, 129.182, 8.333, 16.700 False
